id, x, y, freq, label
2164, 52.048981, 28.781601, 8, embraced
2165, 60.845005, -29.746204, 4, official
2166, -17.845507, -58.882061, 36, stance
2167, 10.493110, 29.533207, 8, broader
2168, -40.914940, -46.461933, 22, sartain
2169, -32.544189, 52.204418, 8, mix
2170, -45.647110, -41.174122, 22, evangelical
2171, -23.921370, -63.628601, 24, christians
2172, -22.238646, -65.571991, 24, tended
2173, 36.862408, 17.095337, 6, mainline
2174, 18.752480, 45.058128, 6, episcopalian
2175, 1.723176, 65.153297, 8, protestant
2176, 31.980282, 33.991810, 8, denominations
2177, 3.253865, -56.030712, 46, played
2178, -15.776839, -14.972328, 130, special
2179, 27.993610, 3.238879, 8, endorse
2180, -53.468037, -10.604652, 22, candidates
2181, 24.947369, 21.918657, 12, stands
2182, 32.416206, 46.004013, 10, ence
2183, -8.528564, -12.425333, 118, bishops
2184, 38.804443, 11.276544, 8, wing
2185, -15.081925, -55.932964, 50, charged
2186, 58.419865, -32.538414, 6, knights
2187, -9.265992, 48.267330, 14, columbus
2188, -52.419361, -22.359877, 24, fighting
2189, -59.981796, -17.248890, 16, attempts
2190, 51.905125, 20.148540, 6, ize
2191, 34.716141, -48.628807, 6, positioned
2192, -1.182635, -22.735479, 90, leaders
2193, 9.818966, 43.914371, 8, nationwide
2194, -1.709977, -18.821682, 96, newspaper
2195, -44.655426, -9.469113, 20, listed
2196, -50.323898, -31.907467, 18, faith
2197, 5.242266, -40.215084, 54, responded
2198, 42.214508, -45.946545, 8, theological
2199, -4.897693, 62.300640, 12, insistence
2200, -33.659496, -52.540352, 30, sin
2201, 13.617854, 54.083557, 10, celibacy
2202, -19.227280, -54.241951, 34, partly
2203, -49.688511, -38.228779, 16, foot
2204, -28.873751, -44.237312, 46, writer
2205, -59.241940, -28.273891, 26, images
2206, -36.071209, 38.243767, 16, granted
2207, -4.120743, -28.664440, 76, j
2208, -15.078923, -16.213625, 132, western
2209, -28.931332, 46.580223, 16, headquarters
2210, -56.924164, 14.955735, 18, overlooking
2211, -12.539536, -63.904499, 34, cardinal
2212, 30.867258, 2.991991, 10, careful
2213, 39.384796, 44.913795, 8, appoint
2214, 53.273540, 29.320492, 6, strict
2215, 49.659489, -2.013743, 8, opposing
2216, 58.080013, -8.944419, 6, scripture
2217, -5.646684, -5.796444, 130, says
2218, -45.052361, -26.915066, 28, appear
2219, 5.359206, -21.760124, 58, pastoral
2220, -29.809095, -60.163502, 30, approaches
2221, 41.580269, -52.270718, 6, season
2222, -38.628170, -50.440468, 26, nuns
2223, 51.278118, 9.889237, 12, discussions
2224, 5.153137, -17.925997, 64, priests
2225, -65.751175, 3.003225, 22, parish
2226, -62.647717, -26.363474, 26, petitions
2227, -57.663582, 7.931224, 16, heading
2228, 60.017982, -1.515495, 6, dioceses
2229, 54.177650, -36.458710, 6, kane
2230, -62.324078, 14.214817, 16, yakima
2231, -61.957344, -13.114882, 26, grow
2232, 9.008634, -30.954041, 80, claimed
2233, -28.550419, -57.083920, 38, teach
2234, 44.542065, -43.922321, 6, unique
2235, -52.744175, 23.991074, 12, biological
2236, -63.929054, -15.319834, 14, voting
2237, -24.108320, 55.960728, 10, vidual
2238, 2.477340, -39.327221, 42, morality
2239, 3.476873, -2.328580, 96, god
2240, 55.926125, -40.036770, 6, lest
2241, -33.930420, -55.624161, 28, beyond
2242, 46.209408, -1.019508, 6, unclear
2243, 20.072412, 41.676243, 10, backlash
2244, 57.630726, 11.730537, 6, requests
2245, 47.360386, -32.086449, 6, hosted
2246, -37.904408, -39.325268, 30, friendly
2247, -14.257915, -52.120125, 38, gathering
2248, 6.509425, -18.359522, 60, ran
2249, 3.663035, -32.824524, 48, mike
2250, 45.154282, 33.952923, 6, archdio
2251, 56.141537, 3.689515, 4, cese
2252, 61.331818, 3.481896, 6, merely
2253, -28.214352, -55.638348, 30, request
2254, 56.051483, 22.462259, 6, insisting
2255, 59.109531, -23.902042, 6, consistent
2256, 59.634827, -8.885028, 6, gospel
2257, -63.644989, -5.847300, 18, teachings
2258, -20.107807, 1.129417, 358, june
2259, -10.109691, -60.010132, 32, bought
2260, 53.494911, 7.756840, 6, endorsing
2261, -13.786082, -56.644295, 38, votes
2262, 37.932384, 31.362791, 8, preparatory
2263, -46.294891, 2.814904, 16, disagreed
2264, -33.330418, 26.926880, 2, blog
2265, -60.183777, -24.927164, 26, purpose
2266, 18.555485, 53.515678, 8, prep
2267, 44.302464, 21.605206, 10, kent
2268, -43.080513, 44.862270, 14, hickey
2269, -4.373762, -47.561546, 40, pacific
2270, -44.266018, 37.052822, 16, requested
2271, -2.370279, -1.389392, 160, meeting
2272, -32.323734, 45.131435, 14, tor
2273, 44.736084, -55.620678, 6, office
2274, 28.661434, 52.904495, 12, expect
2275, 54.947567, -5.174267, 6, exchanged
2276, 40.350742, -51.989616, 6, disagreement
2277, 0.901072, -20.001501, 102, start
2278, -1.800069, 6.422764, 222, going
2279, -57.570690, -23.883198, 20, passionate
2280, -29.889732, 36.194244, 16, involvement
2281, 32.969040, 43.208527, 6, deny
2282, 35.014935, 15.472663, 10, communion
2283, 7.141505, -20.772856, 42, ers
2284, 20.098286, 61.167183, 16, context
2285, -43.987923, 18.117270, 18, abortion
2286, 59.493305, -26.334990, 12, jersey
2287, 24.959387, 38.104115, 12, explicitly
2288, -25.239130, -54.051102, 30, supporting
2289, -7.367012, 2.575620, 4, cer
2290, -58.777756, 17.318508, 14, pregnant
2291, -52.191498, -22.402067, 24, answered
2292, 11.198657, 30.042814, 10, worship
2293, 8.279666, -23.930798, 84, recalled
2294, -62.629616, 5.885882, 28, text
2295, -44.360252, 24.443081, 12, reading
2296, -21.345755, 48.493420, 12, contract
2297, 19.687056, 61.184460, 16, wording
2298, 10.572436, 1.423315, 32, forty
2299, -64.079544, 9.553032, 28, shortly
2300, 43.174599, -46.449867, 6, microphone
2301, 38.775150, -53.041046, 6, rainbow
2302, -62.131462, -6.412918, 16, sides
2303, 0.995693, 39.948200, 14, sen
2304, 0.127936, 0.783913, 130, soon
2305, -65.158180, -19.440191, 24, acted
2306, -62.127487, -27.487425, 26, expected
2307, 52.987732, 0.689850, 6, contributed
2308, 39.809441, -25.278269, 8, preserve
2309, 8.817239, -17.332191, 54, top
2310, -23.207844, 37.267803, 22, endorsed
2311, 9.925469, 45.627296, 10, nordstrom
2312, -1.734796, -1.431552, 98, names
2313, -4.468977, -31.974638, 60, gave
2314, -55.369793, 24.916178, 12, microsoft
2315, -60.559299, 5.005538, 8, gates
2316, -35.141521, -54.297428, 24, wife
2317, 21.467388, 49.986130, 6, melinda
2318, -31.412882, 48.083340, 8, donated
2319, -5.335141, -59.516567, 42, father
2320, -50.000813, -19.339823, 30, steve
2321, -53.307308, -8.829144, 16, soft
2322, -24.214437, -60.923138, 42, sunday
2323, 4.300830, -18.851185, 52, former
2324, -34.652676, 33.224983, 10, amazon
2325, -51.387909, 26.821537, 8, jennifer
2326, -46.323029, 19.583897, 22, earliest
2327, -39.652248, 36.178448, 12, chil
2328, -36.870090, 31.888689, 10, dren
2329, 49.840458, -5.656503, 8, email
2330, -1.149104, 57.629677, 8, jeff
2331, 43.914967, 39.069557, 8, bezos
2332, 0.299216, -10.016283, 72, company
2333, -26.947290, 40.237755, 12, founder
2334, 37.652481, -10.023027, 8, handful
2335, -34.216541, -55.546131, 30, pain
2336, 38.109680, -56.426422, 8, honored
2337, 1.472613, -23.211533, 76, straight
2338, -45.789646, 6.348454, 24, goes
2339, 3.532735, 2.420917, 154, got
2340, 47.957336, -45.045494, 6, reply
2341, 8.326585, -24.872133, 82, clear
2342, 46.776768, -41.321423, 6, pondering
2343, -56.907951, -31.832785, 24, receiving
2344, 13.853126, 59.267826, 8, donation
2345, -31.190884, 51.804905, 12, acknowledge
2346, 12.432897, -22.123470, 34, fifty
2347, -60.412064, 12.429819, 10, cent
2348, 39.654808, -48.740498, 0, thirds
2349, -13.751528, -50.324924, 46, greater
2350, -0.148584, 59.735142, 8, mil
2351, -15.371284, 58.715786, 8, lion
2352, -15.923418, 51.620502, 12, maintain
2353, 22.747061, 58.878948, 10, margin
2354, -7.426761, -61.177570, 48, grown
2355, 29.097233, -0.663154, 8, fortable
2356, -44.564816, 21.502863, 22, reality
2357, -58.631248, -4.692947, 24, newly
2358, -62.542580, -0.582552, 18, confirmed
2359, -58.039417, -7.591112, 24, licenses
2360, -43.229309, -8.476922, 16, orders
2361, 17.063972, 59.766056, 12, supervisor
2362, 54.564419, 10.045540, 8, constantine
2363, -63.429092, -1.042602, 16, minute
2364, 43.149792, -38.753506, 6, legally
2365, 52.808170, -2.725777, 6, plaza
2366, -53.538067, -42.815926, 24, hundreds
2367, -24.720263, -59.278664, 28, standing
2368, -48.475777, 28.324371, 14, cold
2369, 36.742130, 39.672504, 8, desk
2370, -5.852014, -6.167786, 140, noted
2371, -9.969007, -49.361660, 50, struggle
2372, -50.577042, 30.058458, 16, ago
2373, 5.272038, -35.749290, 56, led
2374, -0.732795, -17.453354, 88, west
2375, -33.497665, -44.518944, 30, jane
2376, -44.551445, -8.145347, 16, mandatory
2377, -27.899124, -54.326591, 32, waiting
2378, 42.407658, -0.599089, 10, prepared
2379, 39.289410, -43.380054, 8, wedding
2380, 5.649661, -46.742950, 40, grand
2381, -53.583008, -32.975899, 26, staircase
2382, -11.266438, -1.999895, 98, front
2383, -50.093784, -6.981270, 22, photographs
2384, -48.441906, -18.792475, 36, headline
2385, 5.012795, -14.579295, 108, high
2386, 0.563631, -1.624683, 150, saying
2387, 37.176239, -34.015026, 6, republished
2388, -11.824082, 44.824577, 18, photograph
2389, -0.987178, -19.428259, 64, protest
2390, 7.344790, -42.335278, 42, bed
2391, -56.406250, -19.057198, 20, truck
2392, 3.873446, -39.816696, 46, carried
2393, 8.990265, 49.409279, 6, banner
2394, -64.650360, -12.845418, 20, clothes
2395, 7.219062, 52.741501, 10, symbolism
2396, -52.239094, -37.061169, 24, fully
2397, -16.249168, 52.473740, 8, heterosex
2398, -22.690611, -65.930199, 38, ual
2399, -49.415897, 17.576809, 12, parallel
2400, -59.676708, -26.708334, 30, younger
2401, -28.372293, 41.787304, 8, fuse
2402, 8.232347, 53.421558, 8, visions
2403, -49.948269, -1.504430, 24, g
2404, -42.900501, -18.103956, 28, ruling
2405, -0.005590, 38.911289, 20, wn
2406, 6.040284, -36.779781, 24, p
2407, -15.416954, 0.823318, 2, http
2408, 39.533894, -52.433056, 2, scholar
2409, 6.055758, 30.271708, 6, vis
2410, 29.891901, 43.266029, 8, considering
2411, -8.034018, -31.346188, 68, journal
2412, -14.908870, 58.759521, 10, vol
2413, -2.439454, -18.862215, 106, article
2414, 3.496072, 39.845177, 8, samples
2415, -35.420128, 31.604565, 14, robin
2416, -58.971214, -21.448685, 8, youtube
2417, -25.598549, -59.222424, 18, watch
2418, 53.027695, 19.722445, 6, lynne
2419, -18.639542, -58.281712, 22, greg
2420, -32.442738, 44.561249, 12, examples
2421, -34.914707, 47.515820, 8, gift
2422, -58.361996, 13.362752, 10, biblical
2423, -45.239780, 15.844472, 14, philadelphia
2424, -40.469570, 46.087849, 8, fortress
2425, -7.752946, 46.500492, 12, ellen
2426, -51.286060, -8.390899, 0, org
2427, -9.964485, 48.509911, 10, conversion
2428, -59.961647, 16.742966, 14, minors
2429, 2.821133, -35.221630, 46, los
2430, -5.304483, -44.895618, 46, angeles
2431, -16.748739, -57.833759, 0, html
2432, 42.929260, -26.871628, 6, kery
2433, 38.791599, 11.476713, 6, murakami
2434, -49.525249, -18.074757, 22, plans
2435, -12.053825, 41.622803, 0, seattlepi
2436, 33.512844, -58.329571, 0, php
2437, -9.104879, -46.234711, 58, january
2438, -48.974895, -2.147797, 0, seattletimes
2439, -4.314818, 46.862644, 0, nwsource
2440, -38.699680, 26.494446, 2, archive
2441, -56.743271, -22.658537, 16, date
2442, -4.134609, 59.610352, 6, slug
2443, 34.413200, -60.564934, 22, ibid
2444, -45.781857, 13.241879, 20, chris
2445, 30.876583, 15.257973, 8, bid
2446, 8.788490, 42.488644, 8, ralph
2447, 0.163180, -16.683681, 64, thomas
2448, -43.058826, -42.421974, 22, ate
2449, -16.969643, 53.888218, 16, brief
2450, -5.282416, -42.634418, 56, f
2451, -57.954441, 20.435081, 8, gov
2452, -15.394814, 1.243047, 130, c
2453, -25.360264, 41.170498, 12, lewis
2454, -66.664848, -15.232031, 20, sailor
2455, -47.384659, 8.227531, 14, takes
2456, -48.710541, -18.408434, 36, susan
2457, -11.977947, 56.380901, 12, hal
2458, 20.402475, 48.749649, 0, localnews
2459, -51.455524, 14.030334, 12, broad
2460, -30.079918, 36.034580, 12, poll
2461, 43.688507, -47.973900, 0, aspx
2462, -4.959326, -14.673362, 142, york
2463, -23.838657, 49.467495, 8, extensively
2464, -58.992256, -19.668371, 26, elsewhere
2465, 50.333344, 1.014791, 6, gene
2466, 48.090160, 26.778671, 6, referendums
2467, 37.887894, 39.179436, 6, confirm
2468, 12.588574, 45.099754, 30, councils
2469, -7.510109, 53.562515, 0, cfm
2470, -18.860331, 62.906162, 48, id
2471, -10.397027, -45.369759, 52, weekly
2472, -26.693203, 39.947712, 0, thestranger
2473, -51.658524, 28.320059, 8, content
2474, 42.486526, -50.366901, 0, oid
2475, 45.751221, 8.473356, 4, uprising
2476, -57.950569, 20.353085, 16, julie
2477, 26.181137, 20.788740, 6, rooted
2478, 37.348961, -33.624641, 16, joel
2479, -32.613983, -44.287277, 42, connolly
2480, -14.573397, 47.171852, 0, seattlepolitics
2481, -4.756072, 52.189869, 10, stars
2482, -55.713512, -33.450428, 20, statements
2483, 44.641975, 17.265999, 6, disclosure
2484, 0.319492, -16.387960, 90, reports
2485, 16.482838, 38.564224, 8, pledges
2486, -24.874882, 40.238808, 8, sgn
2487, 20.883831, 48.870728, 10, brian
2488, -55.216076, -17.594856, 20, makes
2489, 51.739178, -11.266178, 4, player
2490, 34.416969, 33.050999, 8, lacitis
2491, 4.928260, 43.433586, 14, era
2492, -56.419125, -21.255968, 18, photo
2493, -61.495342, -19.852127, 24, account
2494, 40.097073, -1.660780, 12, struggled
2495, 57.532486, -41.178398, 8, releases
2496, -27.550247, 46.984379, 12, classes
2497, -12.739481, -57.484306, 40, dr
2498, -17.010336, -58.041359, 0, je
2499, -50.193825, -21.745182, 22, drawn
2500, 59.717361, 0.474985, 6, quotations
2501, 4.040948, -42.990746, 64, volunteers
2502, -28.800629, -44.607559, 44, alice
2503, -19.039940, 2.339649, 248, b
2504, -30.496403, 27.750671, 24, theatre
2505, -20.609072, -0.682836, 104, museum
2506, -31.266836, 31.483009, 0, orts
2507, 12.643345, 39.083241, 6, mikala
2508, 12.476403, 38.927620, 6, woodward
2509, -31.109650, -41.679798, 26, ruth
2510, -46.761452, -2.352261, 18, pettis
2511, 42.606995, 5.415925, 10, noteworthy
2512, 54.763962, -28.378195, 8, assistance
2513, -2.743441, -52.108971, 44, reference
2514, -35.361004, 18.198942, 20, exist
2515, -48.050598, -16.232224, 26, industry
2516, -33.475056, 24.786833, 12, thank
2517, 37.400177, 30.720963, 8, roy
2518, 49.407219, -30.874235, 6, encour
2519, -2.373998, -57.636555, 52, tolerance
2520, -39.442657, -40.234257, 22, numerous
2521, 25.080608, 49.442463, 6, kitchen
2522, 4.506188, -33.640854, 54, larry
2523, 53.854416, -9.297928, 6, sharp
2524, -21.509090, -62.306908, 22, eye
2525, -51.307301, 17.457338, 16, choices
2526, 47.274364, 30.321171, 12, fine
2527, -46.570831, -35.515320, 22, variety
2528, -57.980946, -1.653397, 18, audiences
2529, 10.616454, -17.749815, 92, collins
2530, -1.896904, -13.569592, 146, arrived
2531, -6.795813, -34.646820, 88, corner
2532, 49.027767, -46.482697, 8, monday
2533, 3.258307, 2.742774, 180, night
2534, -17.693951, -1.278252, 136, sun
2535, 12.158336, -22.245283, 48, hours
2536, -60.479523, -14.186485, 18, lights
2537, -2.022910, -9.796246, 42, red
2538, 26.557793, 53.211044, 8, brick
2539, -47.046879, -45.570408, 22, dark
2540, 6.556364, -42.008678, 56, evening
2541, -41.082825, 36.280823, 10, ship
2542, 6.326878, 30.305092, 12, crew
2543, 51.445225, -43.249630, 6, youthful
2544, -57.600918, -32.746468, 30, eighteen
2545, 48.912464, 30.885000, 8, strip
2546, -67.760979, 2.954656, 38, hills
2547, -24.778566, -58.112125, 36, spot
2548, 54.832176, 22.996170, 10, tribes
2549, 64.377899, -8.860106, 6, logging
2550, -44.088512, 29.160189, 14, camps
2551, -6.492273, -13.900702, 62, near
2552, 6.066345, -21.473961, 82, town
2553, -41.919456, 38.837250, 12, railroad
2554, -7.729881, 51.899117, 6, links
2555, -42.073544, -56.323654, 32, protected
2556, 20.709476, 50.950207, 8, fields
2557, 30.375401, 44.163586, 6, midwest
2558, 36.574898, 21.135141, 12, rain
2559, -43.729958, 40.279163, 16, halls
2560, 2.855553, 60.518551, 8, poker
2561, -5.759964, 0.594153, 108, baths
2562, -41.240852, -10.408276, 16, wash
2563, 59.019859, -34.290115, 8, brothel
2564, 51.147694, 15.553167, 10, founding
2565, -3.841059, -60.487427, 42, madame
2566, 23.660074, 54.359295, 8, lou
2567, -23.492416, -57.587421, 38, famous
2568, -3.310283, -33.414921, 62, located
2569, 57.800922, -40.618610, 6, legendary
2570, -24.826315, 50.582642, 6, alaska
2571, 3.058885, -48.077251, 50, block
2572, -21.023674, 50.380917, 14, slightly
2573, -65.102600, -10.000995, 16, selling
2574, -33.553043, -58.545010, 46, stopped
2575, 2.447305, -40.798153, 52, aimed
2576, 47.918926, -35.261646, 6, wandering
2577, -42.545177, -52.219505, 28, basement
2578, -6.964922, 61.374050, 10, cor
2579, -51.497345, 23.081821, 14, ner
2580, -12.634877, -60.536144, 36, reputation
2581, -60.857780, -24.276346, 18, theaters
2582, -36.884598, -39.787415, 2, ering
2583, -37.210728, -38.958572, 26, danced
2584, -52.114872, -38.323898, 22, sang
2585, -45.901447, -47.527863, 30, tables
2586, -58.640522, -28.066826, 20, drinks
2587, 62.687145, -4.908832, 6, couch
2588, -52.767277, 16.144329, 18, seats
2589, -13.490596, 49.108704, 14, draw
2590, -23.098848, 53.241268, 14, pull
2591, -62.718983, -1.994033, 16, temporarily
2592, -0.504279, 41.375629, 14, stairway
2593, -43.158730, -8.616842, 18, benjamin
2594, 7.945590, -37.114464, 64, layton
2595, 58.352764, 18.778374, 12, distinctly
2596, 3.261420, -29.451212, 52, urban
2597, -5.132308, -48.981979, 58, conflict
2598, 0.785314, -42.519051, 46, future
2599, -13.622288, -60.921608, 44, probably
2600, 0.152969, 8.010704, 0, di
2601, 4.279571, 5.261487, 0, erent
2602, 24.848377, 38.864952, 12, settlers
2603, 49.431351, 29.397684, 8, pragmatic
2604, -17.135622, -58.513794, 32, arthur
2605, -0.672104, -57.232487, 20, denny
2606, -31.565506, 36.104778, 14, doc
2607, -45.133347, -47.439503, 14, maynard
2608, 35.772156, 46.358883, 8, escaped
2609, -63.543991, -7.997679, 16, worn
2610, -56.939232, -16.724640, 26, moving
2611, -35.733845, -55.159515, 26, acquired
2612, -22.586340, -61.855579, 30, drinking
2613, 61.419941, 16.819166, 8, mile
2614, -57.211098, -40.475315, 34, knoll
2615, 34.260456, 44.241920, 8, beach
2616, 5.584256, -13.654927, 78, walked
2617, -62.089474, -2.964442, 20, opposite
2618, -5.174035, 61.694023, 8, platted
2619, 1.044757, 43.015274, 12, survey
2620, -51.216427, 12.030135, 18, lines
2621, 57.339165, -8.873525, 4, match
2622, -55.490849, -45.191872, 36, territory
2623, 28.226667, 4.572848, 4, etched
2624, 23.158720, 58.289051, 8, connected
2625, 19.009825, 55.902763, 8, angled
2626, -60.056992, 6.623401, 16, sudden
2627, 4.720469, -7.484016, 72, streets
2628, -32.019642, -53.934303, 28, keeping
2629, 45.556328, -5.144375, 6, connecting
